the_geom,BIN,CNSTRCT_YR,NAME,LSTMODDATE,LSTSTATYPE,DOITT_ID,HEIGHTROOF,FEAT_CODE,GROUNDELEV,SHAPE_AREA,SHAPE_LEN,BASE_BBL,MPLUTO_BBL,GEOMSOURCE
"MULTIPOLYGON (((-73.87129515296562 40.65717370043455, -73.87135858020156 40.65714663518705, -73.87143322008981 40.6572480836196, -73.87136979278591 40.6572751498085, -73.87129515296562 40.65717370043455)))",3394646,2009,,08/22/2017 12:00:00 AM +0000,Constructed,1212853,21.60850812,2100,18,854.66243317866,125.0797955584,3044520815,3044520815,Photogramm
"MULTIPOLYGON (((-73.87670970144625 40.714252345416234, -73.87677485139673 40.7142504934792, -73.87677647324277 40.71428351606412, -73.87671132326172 40.71428536710151, -73.87670970144625 40.714252345416234)))",4548330,1930,,08/17/2017 12:00:00 AM +0000,Constructed,1226227,10.36,5110,122,217.59424346169,60.22585821856,4030640041,4030640041,Photogramm
"MULTIPOLYGON (((-73.85195485799383 40.6623547177829, -73.85195293929989 40.6623469942763, -73.85194002766964 40.662295026801765, -73.85205312383611 40.662278732466916, -73.85205739961346 40.662295939652005, -73.85207298370298 40.662358660928135, -73.85195988622131 40.66237495618138, -73.85195485799383 40.6623547177829)))",4460479,1960,,08/22/2017 12:00:00 AM +0000,Constructed,581946,29.81157033,2100,10,946.42747637737,123.14194057237,4139430001,4139430001,Photogramm
"MULTIPOLYGON (((-73.94029215265738 40.641082879796215, -73.94034019028493 40.6410801743559, -73.94034513116404 40.64113109494369, -73.94029709231862 40.64113379948495, -73.94029215265738 40.641082879796215)))",3355684,1920,,08/17/2017 12:00:00 AM +0000,Constructed,858061,11.2,5110,32,248.67816852809,63.94081721089,3049720006,3049720006,Photogramm
"MULTIPOLYGON (((-73.98998983552244 40.62383804513802, -73.98998321730788 40.62384433019182, -73.98986410105378 40.623957449389216, -73.98985088662573 40.62394937145874, -73.98983900358293 40.623960654826305, -73.98983493381974 40.62396452129978, -73.98982499877408 40.62395844731343, -73.98981489710228 40.623952271552746, -73.9898308499099 40.62393712171446, -73.98980593372316 40.62392188991205, -73.98991446606462 40.62381882055136, -73.98991601925964 40.62381734653619, -73.98992896792899 40.623816402125115, -73.98994621331511 40.62382694512284, -73.9899561861474 40.62381747432411, -73.98998983552244 40.62383804513802)))",3131737,1915,,08/22/2017 12:00:00 AM +0000,Constructed,568078,24.98,2100,44,1163.227668698,165.60876340496,3055100055,3055100055,Photogramm
"MULTIPOLYGON (((-73.7654951204543 40.61127191494308, -73.76555935014785 40.61120899034049, -73.76569840184897 40.61129142511688, -73.76563417221033 40.611354348896114, -73.7654951204543 40.61127191494308)))",4299828,1950,,08/22/2017 12:00:00 AM +0000,Constructed,41210,30.16083226,2100,6,1420.6670412644,155.91598115946,4156840062,4156840062,Photogramm
"MULTIPOLYGON (((-73.85236537192253 40.75122838838448, -73.85242143965431 40.75121001784771, -73.85245238427744 40.75126463722468, -73.8523963153241 40.75128300777483, -73.85236537192253 40.75122838838448)))",4609623,1965,,08/17/2017 12:00:00 AM +0000,Constructed,1220055,10.77,5110,38,366.51775816093,77.16631051217,4020140047,4020140047,Photogramm
"MULTIPOLYGON (((-73.71512875395307 40.73330867209497, -73.71519336555875 40.733294778510064, -73.71520460562955 40.73332502661956, -73.71513999400074 40.73333891931018, -73.71512875395307 40.73330867209497)))",4554786,1935,,08/17/2017 12:00:00 AM +0000,Constructed,1228515,12.15,5110,96,213.1016110303,60.12050427511,4086190031,4086190031,Photogramm
"MULTIPOLYGON (((-73.94606707932263 40.66016319910706, -73.94608321242157 40.6603137577426, -73.94601549713408 40.660317965615015, -73.94599936300443 40.6601674069695, -73.94606707932263 40.66016319910706)))",3388445,2004,,08/22/2017 12:00:00 AM +0000,Constructed,1014893,32.77,2100,40,1037.4073146656,147.76998935552,3048020021,3048020021,Other (Man
"MULTIPOLYGON (((-73.94669293900293 40.64493688847258, -73.94688920631023 40.64492500148902, -73.94689129125904 40.64494496784088, -73.94689491722652 40.644947894398385, -73.94689792694393 40.64495120159049, -73.9469002507178 40.64495481554248, -73.94690183777692 40.644958654283776, -73.94690265154124 40.64496263044735, -73.94690267316575 40.644966654873166, -73.94690190272333 40.64497063570837, -73.94690035683622 40.644974483809335, -73.94689807104102 40.64497811184225, -73.94689509742142 40.64498143788385, -73.94673875972408 40.644990906574996, -73.94669882994923 40.644993324877426, -73.94669633207526 40.644969393349164, -73.94669293900293 40.64493688847258)))",3110799,1910,,08/22/2017 12:00:00 AM +0000,Constructed,757675,27.37,2100,39,1150.81648492146,151.86069403122,3049320062,3049320062,Photogramm
"MULTIPOLYGON (((-73.98236677504677 40.7452378978967, -73.98220247429241 40.74516767273271, -73.98214016399905 40.74525199823216, -73.98211889195893 40.745242906118555, -73.98207511665692 40.74522419579205, -73.98208929216581 40.74520501180369, -73.98220020742366 40.74505490734211, -73.98220598514676 40.74504708913588, -73.98224189228726 40.74506243660907, -73.98242523206042 40.74514079980137, -73.98251962919122 40.74518114695724, -73.98245107253415 40.74527392743342, -73.98237062267758 40.74523954191024, -73.98236677504677 40.7452378978967)))",1018457,1935,,08/22/2017 12:00:00 AM +0000,Constructed,584238,155.49,2100,37,4594.25624595698,347.41915478936,1008870001,1008870001,Photogramm
"MULTIPOLYGON (((-73.99237504017802 40.620213492625126, -73.99239977449818 40.620189426953836, -73.99237266580829 40.620173249109754, -73.99236287703644 40.62018277416507, -73.99231164944483 40.6201522043851, -73.99234043424923 40.62012419741922, -73.99239166183258 40.62015476718646, -73.99250851053024 40.620224496754986, -73.99246478139254 40.6202670452885, -73.99237504017802 40.620213492625126)))",3133833,1925,,08/22/2017 12:00:00 AM +0000,Constructed,199082,26.62,2100,39,938.91385208868,166.72651350153,3055530009,3055530009,Photogramm
"MULTIPOLYGON (((-73.95368528662648 40.62342705058006, -73.95366386672451 40.62331962609098, -73.95365771466093 40.623320338624325, -73.95364663904695 40.62326479367101, -73.95364151228348 40.62323908175, -73.95369213052217 40.62323322175295, -73.95368595553722 40.62320225667682, -73.953722834754 40.62319798685251, -73.95372477570213 40.623207722258, -73.95374535227799 40.6232053396573, -73.95378292654188 40.623393767022385, -73.95378721008794 40.62341525065512, -73.95368528662648 40.62342705058006)))",3254361,1925,,08/22/2017 12:00:00 AM +0000,Constructed,418951,35.62,2100,30,2204.93525547484,222.57452952437,3076220042,3076220042,Photogramm
"MULTIPOLYGON (((-73.95030981394076 40.69959691031478, -73.9502922111359 40.699508300409896, -73.950200644244 40.69951883644388, -73.95018902623656 40.69946035394938, -73.95024145629284 40.69945432158326, -73.95023013295516 40.6993973223636, -73.95031488145754 40.69938757041058, -73.9503289172509 40.69945822616103, -73.95036016015182 40.699454631287225, -73.95057695287232 40.69942968583914, -73.95056793028111 40.699384270029796, -73.95056279305034 40.699358403308985, -73.95065066893284 40.699348291346546, -73.95066216826237 40.69940617850564, -73.95071331552886 40.69940029305871, -73.95072457090708 40.699456950006855, -73.95063383365361 40.69946739038592, -73.9506516927035 40.6995572898823, -73.95056551577927 40.69956720626338, -73.95055230369466 40.699500703158954, -73.95052250441965 40.699504132110725, -73.95039704284758 40.69951856825228, -73.9503828596966 40.69952020017076, -73.95039612583867 40.6995869788746, -73.95030981394076 40.69959691031478)))",3325583,1958,,08/22/2017 12:00:00 AM +0000,Constructed,393051,65.16,2100,12,5783.50732378514,545.9715305978,3017190001,3017190001,Photogramm
"MULTIPOLYGON (((-74.12364693992625 40.6321797945681, -74.12376357918758 40.63216977596216, -74.12376607856284 40.63218666793109, -74.12377138015457 40.63222249392252, -74.12365474198425 40.63223251253511, -74.12365088883742 40.63220647903825, -74.12364693992625 40.6321797945681)))",5005655,1920,,08/22/2017 12:00:00 AM +0000,Constructed,140934,28.25,2100,38,629.70841499905,103.81586343859,5002120005,5002120005,Photogramm
"MULTIPOLYGON (((-73.97037527973106 40.61878962825629, -73.97044037173268 40.61878495149892, -73.97044334625696 40.618808991661616, -73.97037825541392 40.618813668420955, -73.97037527973106 40.61878962825629)))",3367175,1925,,08/17/2017 12:00:00 AM +0000,Constructed,981239,12.66,5110,32,159.67787993353,53.8961181907,3065410084,3065410084,Photogramm
"MULTIPOLYGON (((-73.86665372340882 40.749226769057344, -73.86683743838925 40.74916720053079, -73.86687016487201 40.749225577714284, -73.86668644976164 40.74928514539205, -73.86665372340882 40.749226769057344)))",4539514,1924,,07/18/2014 12:00:00 AM +0000,Constructed,424999,12.73,2100,63,1279.42566382585,156.91458833457,4016070001,4016070001,Photogramm
"MULTIPOLYGON (((-73.90505134404114 40.628917992177875, -73.90508418230431 40.62887564621741, -73.90521608824723 40.62893502096762, -73.90518325121921 40.62897736786698, -73.90505134404114 40.628917992177875)))",3227038,1965,,08/22/2017 12:00:00 AM +0000,Constructed,138226,27.76,2100,7,762.05529474747,120.89256069243,3080690025,3080690025,Photogramm
"MULTIPOLYGON (((-73.84115203155939 40.778277834686996, -73.84115249583954 40.77825850421436, -73.84115489577921 40.778258537239246, -73.84121061085072 40.77825931011609, -73.8412104688331 40.77826521452309, -73.84120994400938 40.77828708973588, -73.8412092877094 40.77831442272022, -73.84120555868012 40.778314370755446, -73.84115117265013 40.778313616817826, -73.84115149350622 40.77830028170111, -73.84115203155939 40.778277834686996)))",4559093,1930,,08/17/2017 12:00:00 AM +0000,Constructed,466467,8.78,5110,52,323.2894853746,72.36133007087,4042310033,4042310033,Photogramm
"MULTIPOLYGON (((-73.90650851603661 40.60755551220359, -73.9065273639739 40.607555105188396, -73.9065327009036 40.60769876711822, -73.90651428894279 40.6076991645832, -73.90642796588932 40.607701026859, -73.90642262800321 40.60755736492338, -73.90650851603661 40.60755551220359)))",3242927,1960,,08/22/2017 12:00:00 AM +0000,Constructed,182674,23.78988577,2100,10,1523.33193870329,162.90754511932,3086060034,3086060034,Photogramm
"MULTIPOLYGON (((-74.14983332006722 40.550119751086214, -74.14990879125119 40.55009451976451, -74.14991057259786 40.55009762155796, -74.14996373246953 40.55007984957713, -74.14997062318727 40.55009184371156, -74.15000441272116 40.550080547486374, -74.15002937530276 40.55012399235179, -74.14993903426533 40.55015419517024, -74.1499484565565 40.55017059318282, -74.1498325517205 40.55020934198208, -74.14979127628429 40.550137504004816, -74.14983510259165 40.55012285287928, -74.14983332006722 40.550119751086214)))",5065718,1899,,08/22/2017 12:00:00 AM +0000,Constructed,290792,28.68,2100,73,1588.77878693434,184.77834404288,5051430040,5051430040,Photogramm
"MULTIPOLYGON (((-74.14223603166057 40.61012130867122, -74.14235299938412 40.61011512496347, -74.14235573876758 40.61014522423868, -74.14235931425591 40.61018451411183, -74.142242347591 40.610190696923965, -74.1422414703912 40.610181066020345, -74.14223603166057 40.61012130867122)))",5018916,1955,,08/22/2017 12:00:00 AM +0000,Constructed,335375,25.4,2100,90,824.96127514707,115.79070600295,5007470020,5007470020,Photogramm
"MULTIPOLYGON (((-73.96425191767109 40.75860443341254, -73.96420786959342 40.758665405530365, -73.96419445498398 40.75868397427549, -73.96412254753994 40.75865393807455, -73.96386581932533 40.75854669954895, -73.96395149343766 40.758428109178375, -73.96402860779857 40.758466792861086, -73.96402586182576 40.75847059393547, -73.96417057189117 40.75853671808635, -73.96416745615988 40.75854103143635, -73.9642675235684 40.758582830638666, -73.96425191767109 40.75860443341254)))",1039988,1931,,08/22/2017 12:00:00 AM +0000,Constructed,66240,167.21446831,2100,52,4652.20272097352,302.5855511998,1013490035,1013490035,Photogramm
"MULTIPOLYGON (((-73.99278406777867 40.62181080531143, -73.99269361520643 40.62189694967213, -73.99263753276408 40.62186276054327, -73.99272798536246 40.62177661532588, -73.99278406777867 40.62181080531143)))",3133065,1935,,08/22/2017 12:00:00 AM +0000,Constructed,700551,24.57,2100,46,801.40079015528,120.26426498189,3055380061,3055380061,Photogramm
"MULTIPOLYGON (((-73.98110999982235 40.59728351567451, -73.98108181077795 40.59728676552588, -73.98104812451155 40.59729065023278, -73.98104088349383 40.5972914847233, -73.9810297671077 40.59723546498409, -73.98103739799285 40.59723458553248, -73.98106929317704 40.597230907653824, -73.98110607240663 40.59722666684239, -73.98111718885531 40.597282686574246, -73.98110999982235 40.59728351567451)))",3370799,1930,,08/17/2017 12:00:00 AM +0000,Constructed,886316,7.3,5110,20,442.38289161092,84.14649636391,3070960064,3070960064,Photogramm
"MULTIPOLYGON (((-73.94838514611071 40.723972475197286, -73.94844120270442 40.723953517574785, -73.94846551095984 40.72399511218012, -73.94840945670255 40.72401407341743, -73.94838514611071 40.723972475197286)))",3415422,1910,,08/17/2017 12:00:00 AM +0000,Constructed,1223841,10.11764837,5110,19,282.01220649529,67.17808984853,3026820056,3026820056,Photogramm
"MULTIPOLYGON (((-74.02869399016774 40.62729492836547, -74.02871342720726 40.62724602438642, -74.02873493332415 40.62725098628064, -74.02876678588173 40.62725833466162, -74.02874734887772 40.62730723864966, -74.02869727743526 40.627295686683226, -74.02869399016774 40.62729492836547)))",3362154,1910,,08/17/2017 12:00:00 AM +0000,Constructed,906213,9.01,5110,77,288.09373687387,68.18330500862,3059880073,3059880073,Photogramm
"MULTIPOLYGON (((-73.84690652855292 40.65831611239921, -73.84703067602865 40.65829696235639, -73.84705981771145 40.65840652931499, -73.84693567004018 40.65842567938904, -73.84690652855292 40.65831611239921)))",4292901,1950,,08/22/2017 12:00:00 AM +0000,Constructed,724464,25.4585,2100,9,1431.40702995452,151.74730856052,4139840033,4139840033,Photogramm
"MULTIPOLYGON (((-73.84076445085338 40.67630192085611, -73.84075147720446 40.67627646331636, -73.84073066657272 40.6762826102509, -73.84065322052746 40.67613062645037, -73.84072957177972 40.67610807337802, -73.84081999163757 40.67628551556159, -73.84076445085338 40.67630192085611)))",4247966,1920,,08/22/2017 12:00:00 AM +0000,Constructed,326872,23.77,2100,36,1513.60563103269,184.11636265989,4114890030,4114890030,Photogramm
"MULTIPOLYGON (((-74.16311863107187 40.549332300635015, -74.16330240920877 40.54930791249517, -74.16332041789344 40.54938687399244, -74.16313663954594 40.54941126216094, -74.16311863107187 40.549332300635015)))",5072395,1975,,08/22/2017 12:00:00 AM +0000,Constructed,523797,23.56,2100,46,1513.72332746396,162.08020376197,5054850006,5054850006,Photogramm
"MULTIPOLYGON (((-73.80110360258793 40.73731707808142, -73.80110558311453 40.73726357320317, -73.80111948809872 40.73726387097242, -73.80117393606979 40.73726503659592, -73.801174318521 40.73725470210398, -73.80121597428085 40.737255593478565, -73.80126054930389 40.737256548409135, -73.80125931964655 40.73728975619193, -73.80130275705808 40.73729068572964, -73.80130162389489 40.73732131732034, -73.80126423098221 40.73732051708074, -73.80116650890224 40.73731842491075, -73.80110360258793 40.73731707808142)))",4148906,1920,,08/22/2017 12:00:00 AM +0000,Constructed,676273,20.97,2100,74,1060.24122854629,156.33283979862,4068950055,4068950055,Photogramm
"MULTIPOLYGON (((-73.77509010751909 40.68472663014672, -73.77511899630014 40.68470313809339, -73.77516665637596 40.68473710146247, -73.77513776759395 40.68476059442815, -73.77509010751909 40.68472663014672)))",4578379,1925,,08/17/2017 12:00:00 AM +0000,Constructed,1227901,10.57,5110,22,212.27734092364,59.66050120197,4123720204,4123720204,Photogramm
"MULTIPOLYGON (((-73.97241266381114 40.629315031625104, -73.97249531877095 40.62930584541589, -73.97261664813033 40.629292361179495, -73.97272781564327 40.62928000545769, -73.97273672046607 40.6293265122035, -73.97266513749463 40.62936039256629, -73.97240425524598 40.62948386712754, -73.97239259079502 40.62942294957944, -73.9723727766116 40.629319465211296, -73.97241266381114 40.629315031625104)))",3170325,1931,,08/22/2017 12:00:00 AM +0000,Constructed,591933,13.64,2100,44,3866.85371394551,285.88700524746,3065030001,3065030001,Photogramm
"MULTIPOLYGON (((-74.17453074661975 40.6270662071759, -74.17461776495809 40.62679749718324, -74.17472548391866 40.62681774745202, -74.17463846598761 40.62708645752566, -74.17453074661975 40.6270662071759)))",5151975,1987,,09/23/2013 12:00:00 AM +0000,Constructed,1096052,12.1,2100,8,3105.48151332664,263.26409119216,5013840150,5013840150,Photogramm
"MULTIPOLYGON (((-73.79209768889613 40.7569944263545, -73.79222337640944 40.756987915524284, -73.7922265921242 40.75702381465632, -73.79222704301895 40.75702884570497, -73.79221348727712 40.75702954886462, -73.79221570739705 40.757054326733325, -73.79210357668865 40.757060135312585, -73.79210249984932 40.75704811249344, -73.79209768889613 40.7569944263545)))",4124321,1935,,08/22/2017 12:00:00 AM +0000,Constructed,958454,29.47,2100,67,803.41222678345,117.7934866904,4055120046,4055120046,Photogramm
"MULTIPOLYGON (((-73.92554066446792 40.70095338944826, -73.92565364579612 40.70083860664015, -73.92570769817898 40.70086942195309, -73.92559471689061 40.70098420571435, -73.92554066446792 40.70095338944826)))",3072927,2003,,08/22/2017 12:00:00 AM +0000,Constructed,986709,25.11,2100,52,978.47443039445,141.95543654197,3032090105,3032090105,Photogramm
"MULTIPOLYGON (((-73.7745576344253 40.77151434657338, -73.77472693917571 40.77149348970168, -73.77474405585494 40.77157380058288, -73.77458991399672 40.771592789777856, -73.77455302535606 40.771597333600525, -73.77453590890117 40.77151702269122, -73.7745576344253 40.77151434657338)))",4135886,1951,,08/22/2017 12:00:00 AM +0000,Constructed,340635,15.9,2100,81,1588.85917418676,166.4878259221,4061130013,4061130013,Photogramm
"MULTIPOLYGON (((-73.96664570466969 40.62599676998362, -73.96684846176461 40.62597749086253, -73.96685938726297 40.62604419372406, -73.96661621040211 40.62606731716105, -73.96660638332114 40.62600732436975, -73.96664680403327 40.626003480977246, -73.96664570466969 40.62599676998362)))",3170958,1925,,08/22/2017 12:00:00 AM +0000,Constructed,96807,29.74985318,2100,40,1638.13922865944,185.03438963461,3065220021,3065220021,Photogramm
"MULTIPOLYGON (((-74.16790202462265 40.63936048076974, -74.16790466499279 40.63928227843775, -74.16799990780702 40.63928414478839, -74.16799726754616 40.63936234622199, -74.16790202462265 40.63936048076974)))",5028452,1965,,08/22/2017 12:00:00 AM +0000,Constructed,326368,22.63,2100,39,753.60412114291,109.88457013345,5012640036,5012640036,Photogramm
"MULTIPOLYGON (((-74.19510813278613 40.556106814799705, -74.19520054332834 40.55605083763535, -74.19524961157205 40.55609796351206, -74.19515720100307 40.55615393981517, -74.19510813278613 40.556106814799705)))",5078368,1970,,08/22/2017 12:00:00 AM +0000,Constructed,746627,35.76,2100,51,718.9495787629,109.43305231913,5060190091,5060190091,Photogramm
"MULTIPOLYGON (((-73.96113466505085 40.57743931616439, -73.96115106427175 40.577438626506336, -73.9611482066905 40.57739910513132, -73.96113180866084 40.57739979388887, -73.9611262071817 40.577322309983394, -73.96119013863581 40.577319622821236, -73.96120349754274 40.57750443832977, -73.9611403239488 40.57751761146039, -73.96113466505085 40.57743931616439)))",3245111,1928,,08/22/2017 12:00:00 AM +0000,Constructed,786626,37.5,2100,6,1167.66412052299,183.80050188222,3086910048,3086910048,Photogramm
"MULTIPOLYGON (((-73.75421559146167 40.755912766192935, -73.75417113840834 40.75583703940838, -73.75416954970628 40.75583433359123, -73.75417099507204 40.75583384319693, -73.75434550603411 40.7557746063006, -73.7543790865909 40.75583181158535, -73.75438548342616 40.75582964059049, -73.75438936184118 40.75582832421152, -73.75438983492269 40.75582913027502, -73.75439083522384 40.755830833468806, -73.75440318244121 40.755851865961574, -73.75440447812232 40.75585407316941, -73.75440562905285 40.7558560342297, -73.7543822340519 40.7558639754638, -73.75433207309489 40.75588100157896, -73.75432826725606 40.755874518804575, -73.75421559146167 40.755912766192935)))",4161096,1950,,08/22/2017 12:00:00 AM +0000,Constructed,746409,18.01511294,2100,93,1754.7092174999,180.76420557912,4075020005,4075020005,Photogramm
"MULTIPOLYGON (((-74.14644228489016 40.58885592223215, -74.146444480195 40.588834085317316, -74.14644630091722 40.588815961742334, -74.14650961567864 40.58881965963051, -74.14651427748278 40.588819931948386, -74.14651461157415 40.588816609487516, -74.14651655368968 40.58879729256157, -74.14653249785842 40.588798224084144, -74.14661713805317 40.58880316715675, -74.14661420414487 40.58883236320316, -74.14662261689688 40.5888328549611, -74.14661925989091 40.58886625879793, -74.14644228489016 40.58885592223215)))",5122427,1997,,08/22/2017 12:00:00 AM +0000,Constructed,933599,32.5,2100,175,945.9728948473,144.34205334184,5019900003,5019900003,Photogramm
"MULTIPOLYGON (((-73.81922943907101 40.68510398323014, -73.81929547766185 40.68508341921851, -73.8193112085264 40.68511269357095, -73.81924516990897 40.685133258492044, -73.81922943907101 40.68510398323014)))",4559791,1920,,08/17/2017 12:00:00 AM +0000,Constructed,1205350,12.1716,5110,40,228.03251976565,62.62397572639,4096030070,4096030070,Photogramm
"MULTIPOLYGON (((-74.221228292902 40.53031772603126, -74.22124223920417 40.53025879904918, -74.22125236312735 40.53021602504551, -74.22130278484906 40.53022297271082, -74.22129375039647 40.53026114290739, -74.22127539281102 40.53033870497385, -74.22122497218207 40.5303317563938, -74.221228292902 40.53031772603126)))",5133580,2001,,08/22/2017 12:00:00 AM +0000,Constructed,937499,27.31,2100,105,610.26091610073,114.17802433894,5073560090,5073560090,Photogramm
"MULTIPOLYGON (((-74.1030895208037 40.574603152737645, -74.10313477660922 40.574553455365226, -74.10314004461185 40.574556244064404, -74.10315606245021 40.57453865413484, -74.10323038660458 40.574578006054544, -74.10321436995734 40.57459559599333, -74.10321934129486 40.57459822826405, -74.10318579531798 40.57463506556046, -74.10313068660432 40.57469558350189, -74.10304612303585 40.57465081053715, -74.1030895208037 40.574603152737645)))",5053676,1950,,08/22/2017 12:00:00 AM +0000,Constructed,105644,16.08,2100,8,1431.08731037174,159.16510925931,5037020035,5037020035,Photogramm
"MULTIPOLYGON (((-73.9185698415329 40.762790749146475, -73.9186158103496 40.76273443074723, -73.91864599341378 40.76274867283517, -73.91867352866359 40.7627616667476, -73.91866262478266 40.76277502614136, -73.91862755987577 40.762817986070154, -73.9186141573987 40.7628116613637, -73.9185698415329 40.762790749146475)))",4542568,1923,,08/17/2017 12:00:00 AM +0000,Constructed,1210246,14.43,5110,54,454.44373314023,85.9345533824,4006510079,4006510079,Other (Man
"MULTIPOLYGON (((-73.82694337785975 40.69265328939105, -73.82710446962707 40.692608105955266, -73.82713006236752 40.69266096769209, -73.82696897048982 40.69270615116342, -73.82694337785975 40.69265328939105)))",4199149,1925,,08/22/2017 12:00:00 AM +0000,Constructed,607250,29.18,2100,55,977.184311249,136.26852232242,4094370034,4094370034,Photogramm
"MULTIPOLYGON (((-74.15369944497655 40.623756372182676, -74.15371245515905 40.6236491990345, -74.15376880145263 40.623653169726374, -74.15375579135979 40.623760342880885, -74.15369944497655 40.623756372182676)))",5127645,1996,,08/22/2017 12:00:00 AM +0000,Constructed,616143,26.41,2100,68,615.9683703351,109.84216873044,5017010011,5017010011,Photogramm
"MULTIPOLYGON (((-74.1344861688728 40.60056353232191, -74.13448685124422 40.60054509601074, -74.1345135249446 40.60054566994518, -74.13451712145553 40.6004484038172, -74.13453011328639 40.60044868308083, -74.13461251145766 40.60045045338097, -74.13460807489908 40.60057048932681, -74.13460803902794 40.60057144932668, -74.13451264767158 40.60056939976056, -74.13451284257866 40.60056410535605, -74.1344861688728 40.60056353232191)))",5034441,1970,,08/22/2017 12:00:00 AM +0000,Constructed,502079,16.28,2100,208,1218.42911131399,156.01934348987,5019860043,5019860043,Photogramm
